gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
3111487306				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC192005	Pronoy Baidya						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC192005	XC192005		Pronoy Baidya					Male				call						PRESENT	field recording																						2014-08-19	11:30	231	231	2014	8	19	2014-08-19						Was the recording modified significantly? Yes, filtered to remove background sounds of human..  Habitat: Urban; animal seen:yes; playback used:no					ASIA				IN				Avadi, Tiruvallur, Tamil Nadu		40 m							13.1508	80.0692																																																		Cinnyris asiaticus asiaticus							Animalia|PASSERIFORMES|Nectariniidae	Animalia	Chordata	Aves	Passeriformes		Nectariniidae				Cinnyris	Cinnyris			asiaticus	asiaticus		SUBSPECIES		Purple Sunbird	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:54:13.567Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	7340609	7340609	1	44	212	729	5259	6087249		7340608	Cinnyris asiaticus	Cinnyris asiaticus asiaticus	Cinnyris asiaticus asiaticus		DWC_ARCHIVE	2025-06-12T13:54:13.567Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.23_1	Thiruvallur	IND.31.23.10_1	Saidapet	
3111486642				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC644722	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC644722	XC644722		Sreekumar Chirukandoth					Indeterminate	Adult			song, call, courtship call/song						PRESENT	field recording					has background sounds: Acridotheres tristis|Halcyon smyrnensis|Corvus splendens|Oriolus kundoo|Alcedo atthis																	2021-03-28	07:30	87	87	2021	3	28	2021-03-28						Many birds in courtship display, flying high calling and diving down to sing from a perch <https://ebird.org/checklist/S84243446>; animal seen:yes; playback used:no					ASIA				IN				Mambakkam, Kanchipuram, Tamil Nadu		20 m							12.8101	80.1538																																																		Anthus rufulus Vieillot, 1818							Animalia|PASSERIFORMES|Motacillidae	Animalia	Chordata	Aves	Passeriformes		Motacillidae				Anthus	Anthus			rufulus			SPECIES		Paddyfield Pipit	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:35.905Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2490277	2490277	1	44	212	729	5257	2490241		2490277	Anthus rufulus	Anthus rufulus Vieillot, 1818	Anthus rufulus		DWC_ARCHIVE	2025-06-12T13:57:35.905Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
3111486311				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC190896	Pronoy Baidya						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC190896	XC190896		Pronoy Baidya									call						PRESENT	field recording					has background sounds: Corvus splendens																	2014-08-10	11:00	222	222	2014	8	10	2014-08-10						Was the recording modified significantly? Filtered to remove background vehicular sound.  Habitat: Urban.  Behavior: Four individuals moving from tree to tree together.; animal seen:yes; playback used:no					ASIA				IN				Avadi, Tiruvallur, Tamil Nadu		40 m							13.1508	80.0692																																																		Orthotomus sutorius (Pennant, 1769)							Animalia|PASSERIFORMES|Cisticolidae	Animalia	Chordata	Aves	Passeriformes		Cisticolidae				Orthotomus	Orthotomus			sutorius			SPECIES		Common Tailorbird	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:54:13.568Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2493028	2493028	1	44	212	729	9293	2493023		2493028	Orthotomus sutorius	Orthotomus sutorius (Pennant, 1769)	Orthotomus sutorius		DWC_ARCHIVE	2025-06-12T13:54:13.568Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.23_1	Thiruvallur	IND.31.23.10_1	Saidapet	LC
3111485637				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC644727	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC644727	XC644727		Sreekumar Chirukandoth					Indeterminate	Adult			song, call, courtship call/song						PRESENT	field recording					has background sounds: Acridotheres tristis|Mirafra affinis|Pavo cristatus|Corvus splendens|Psittacula krameri|Dicrurus macrocercus|Alcedo atthis																	2021-03-28	07:30	87	87	2021	3	28	2021-03-28						Many birds in courtship display, flying high calling and diving down to sing from a perch <https://ebird.org/checklist/S84243446>; animal seen:yes; playback used:no					ASIA				IN				Mambakkam, Kanchipuram, Tamil Nadu		20 m							12.8101	80.1538																																																		Anthus rufulus Vieillot, 1818							Animalia|PASSERIFORMES|Motacillidae	Animalia	Chordata	Aves	Passeriformes		Motacillidae				Anthus	Anthus			rufulus			SPECIES		Paddyfield Pipit	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:54:50.351Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2490277	2490277	1	44	212	729	5257	2490241		2490277	Anthus rufulus	Anthus rufulus Vieillot, 1818	Anthus rufulus		DWC_ARCHIVE	2025-06-12T13:54:50.351Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
3111484647				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC644730	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC644730	XC644730		Sreekumar Chirukandoth					Indeterminate	Adult			song, call, courtship call/song						PRESENT	field recording					has background sounds: Halcyon smyrnensis|Corvus splendens|Oriolus kundoo																	2021-03-28	07:30	87	87	2021	3	28	2021-03-28						Many birds in courtship display, flying high calling and diving down to sing from a perch <https://ebird.org/checklist/S84243446>; animal seen:yes; playback used:no					ASIA				IN				Mambakkam, Kanchipuram, Tamil Nadu		20 m							12.8101	80.1538																																																		Anthus rufulus Vieillot, 1818							Animalia|PASSERIFORMES|Motacillidae	Animalia	Chordata	Aves	Passeriformes		Motacillidae				Anthus	Anthus			rufulus			SPECIES		Paddyfield Pipit	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:54:50.322Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2490277	2490277	1	44	212	729	5257	2490241		2490277	Anthus rufulus	Anthus rufulus Vieillot, 1818	Anthus rufulus		DWC_ARCHIVE	2025-06-12T13:54:50.322Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
3111483313				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC195646	Pronoy Baidya						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC195646	XC195646		Pronoy Baidya									flight call						PRESENT	field recording																						2014-09-13	14:30	256	256	2014	9	13	2014-09-13						Was the recording modified significantly? Yes, to filter sound of blowing wind..  Habitat: Pelagic, open sea 20 Km offshore.  Behavior: Calls made while foraging..  Plumage: Juvenile Individual.; animal seen:yes; playback used:no									IN				Offshore Chennai Coast		0 m							13.0058	80.7111																																																		Onychoprion anaethetus (Scopoli, 1786)							Animalia|CHARADRIIFORMES|Laridae	Animalia	Chordata	Aves	Charadriiformes		Laridae				Onychoprion	Onychoprion			anaethetus			SPECIES		Bridled Tern	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:34.064Z							StillImage;Sound	true	false	5789286	5789286	1	44	212	7192402	9316	3241980		5789286	Onychoprion anaethetus	Onychoprion anaethetus (Scopoli, 1786)	Onychoprion anaethetus		DWC_ARCHIVE	2025-06-12T13:55:34.064Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE									LC
3111482314				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC197135	Pronoy Baidya						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC197135	XC197135		Pronoy Baidya									flight call						PRESENT	field recording																						2014-09-13	16:30	256	256	2014	9	13	2014-09-13						Was the recording modified significantly? Yes, call filtered to remove wind..  Habitat: 25 NM offShore Chennai Coast.  Behavior: Two individuals chasing each other.; animal seen:yes; playback used:no									IN				Offshore Chennai Coast		0 m							13.0058	80.7111																																																		Sterna hirundo Linnaeus, 1758							Animalia|CHARADRIIFORMES|Laridae	Animalia	Chordata	Aves	Charadriiformes		Laridae				Sterna	Sterna			hirundo			SPECIES		Common Tern	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:30.434Z							StillImage;Sound	true	false	9367409	9367409	1	44	212	7192402	9316	2481227		9367409	Sterna hirundo	Sterna hirundo Linnaeus, 1758	Sterna hirundo		DWC_ARCHIVE	2025-06-12T13:56:30.434Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE									LC
3111481645				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC644720	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC644720	XC644720		Sreekumar Chirukandoth					Indeterminate	Adult			song, call, courtship call/song						PRESENT	field recording					has background sounds: Cinnyris asiaticus|Ardeola grayii|Oriolus kundoo																	2021-03-28	07:30	87	87	2021	3	28	2021-03-28						Many birds in courtship display, flying high calling and diving down to sing from a perch <https://ebird.org/checklist/S84243446>; animal seen:yes; playback used:no					ASIA				IN				Mambakkam, Kanchipuram, Tamil Nadu		20 m							12.8101	80.1538																																																		Anthus rufulus Vieillot, 1818							Animalia|PASSERIFORMES|Motacillidae	Animalia	Chordata	Aves	Passeriformes		Motacillidae				Anthus	Anthus			rufulus			SPECIES		Paddyfield Pipit	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:59.206Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2490277	2490277	1	44	212	729	5257	2490241		2490277	Anthus rufulus	Anthus rufulus Vieillot, 1818	Anthus rufulus		DWC_ARCHIVE	2025-06-12T13:55:59.206Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
3111481312				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC190894	Pronoy Baidya						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC190894	XC190894		Pronoy Baidya					Male				call						PRESENT	field recording																						2014-01-17	02:30	17	17	2014	1	17	2014-01-17						Was the recording modified significantly? Filtered for base humming of an air conditioner unit.  Habitat: Urban; animal seen:yes; playback used:no					ASIA				IN				Avadi, Tiruvallur, Tamil Nadu		40 m							13.1508	80.0692																																																		Accipiter badius (Gmelin, 1788)							Animalia|ACCIPITRIFORMES|Accipitridae	Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Accipiter	Accipiter			badius			SPECIES		Shikra	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:54:13.550Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2480610	2480610	1	44	212	7191147	2877	9405810		2480610	Accipiter badius	Accipiter badius (Gmelin, 1788)	Accipiter badius		DWC_ARCHIVE	2025-06-12T13:54:13.550Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.23_1	Thiruvallur	IND.31.23.10_1	Saidapet	LC
3076295673				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC635736	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC635736	XC635736		Sreekumar Chirukandoth					Indeterminate				call						PRESENT	field recording					has background sounds: Hydrophasianus chirurgus|Prinia socialis|Acridotheres tristis																	2010-04-04	09:00	94	94	2010	4	4	2010-04-04						Interaction between an adult and it chicks. <https://ebird.org/checklist/S84732789>; animal seen:yes; playback used:no					ASIA				IN				Chennai, Kanchipuram, Tamil Nadu		10 m							12.8697	80.1834																																																		Fulica atra Linnaeus, 1758							Animalia|GRUIFORMES|Rallidae	Animalia	Chordata	Aves	Gruiformes		Rallidae				Fulica	Fulica			atra			SPECIES		Eurasian Coot	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:35.626Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2474377	2474377	1	44	212	1493	9342	2474376		2474377	Fulica atra	Fulica atra Linnaeus, 1758	Fulica atra		DWC_ARCHIVE	2025-06-12T13:57:35.626Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
3076292677				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC635738	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC635738	XC635738		Sreekumar Chirukandoth					Indeterminate	Adult			call						PRESENT	field recording					has background sounds: Acridotheres tristis																	2010-04-04	08:00	94	94	2010	4	4	2010-04-04						An adult calling. <https://ebird.org/checklist/S84732789>; animal seen:yes; playback used:no					ASIA				IN				Chennai, Kanchipuram, Tamil Nadu		10 m							12.8697	80.1834																																																		Fulica atra Linnaeus, 1758							Animalia|GRUIFORMES|Rallidae	Animalia	Chordata	Aves	Gruiformes		Rallidae				Fulica	Fulica			atra			SPECIES		Eurasian Coot	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:45.506Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2474377	2474377	1	44	212	1493	9342	2474376		2474377	Fulica atra	Fulica atra Linnaeus, 1758	Fulica atra		DWC_ARCHIVE	2025-06-12T13:56:45.506Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
3076290676				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC635723	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC635723	XC635723		Sreekumar Chirukandoth					Indeterminate	Adult			alarm call						PRESENT	field recording					has background sounds: Prinia socialis|Cinnyris asiaticus|Halcyon smyrnensis																	2010-04-04	09:00	94	94	2010	4	4	2010-04-04						A bird was flushed from the reed bed. <https://ebird.org/checklist/S84732789>; animal seen:yes; playback used:no					ASIA				IN				Chennai, Kanchipuram, Tamil Nadu		10 m							12.8697	80.1834																																																		Ixobrychus cinnamomeus (Gmelin, 1789)							Animalia|PELECANIFORMES|Ardeidae	Animalia	Chordata	Aves	Pelecaniformes		Ardeidae				Ixobrychus	Ixobrychus			cinnamomeus			SPECIES		Cinnamon Bittern	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:56.955Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2480849	2480849	1	44	212	7190953	3685	2480843		2480849	Ixobrychus cinnamomeus	Ixobrychus cinnamomeus (Gmelin, 1789)	Ixobrychus cinnamomeus		DWC_ARCHIVE	2025-06-12T13:55:56.955Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
3076289672				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC635728	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC635728	XC635728		Sreekumar Chirukandoth					Indeterminate	Adult			call						PRESENT	field recording					has background sounds: Prinia socialis|Fulica atra																	2021-04-04	08:00	94	94	2021	4	4	2010-04-04						Though bird was seen in the vicinity it wasn't seen calling. Assuming that the call is of the raptor. <https://ebird.org/checklist/S84732789>; animal seen:yes; playback used:no					ASIA				IN				Chennai, Kanchipuram, Tamil Nadu		10 m							12.8697	80.1834																																																		Butastur teesa (Franklin, 1831)							Animalia|ACCIPITRIFORMES|Accipitridae	Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Butastur	Butastur			teesa			SPECIES		White-eyed Buzzard	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:54:49.370Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2480478	2480478	1	44	212	7191147	2877	2480476		2480478	Butastur teesa	Butastur teesa (Franklin, 1831)	Butastur teesa		DWC_ARCHIVE	2025-06-12T13:54:49.370Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
3076287671				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC635742	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC635742	XC635742		Sreekumar Chirukandoth					Indeterminate	Adult			song, call, flight call						PRESENT	field recording					has background sounds: Prinia socialis|Halcyon smyrnensis																	2010-04-04	09:00	94	94	2010	4	4	2010-04-04						Three birds flying in a tight formation calling. <https://ebird.org/checklist/S84732789>; animal seen:yes; playback used:no					ASIA				IN				Chennai, Kanchipuram, Tamil Nadu		10 m							12.8697	80.1834																																																		Cypsiurus balasiensis (J.E.Gray, 1829)							Animalia|APODIFORMES|Apodidae	Animalia	Chordata	Aves	Apodiformes		Apodidae				Cypsiurus	Cypsiurus			balasiensis			SPECIES		Asian Palm Swift	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:34.904Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2477102	2477102	1	44	212	1448	2993	2477092		2477102	Cypsiurus balasiensis	Cypsiurus balasiensis (J.E.Gray, 1829)	Cypsiurus balasiensis		DWC_ARCHIVE	2025-06-12T13:57:34.904Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
3076285667				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC635733	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC635733	XC635733		Sreekumar Chirukandoth					Mixed	Adult			song, call						PRESENT	field recording					has background sounds: Saxicola caprata																	2010-04-04	10:00	94	94	2010	4	4	2010-04-04						Numerous birds were seen courting, flying off chasing each other. <https://ebird.org/checklist/S84732789>; animal seen:yes; playback used:no					ASIA				IN				Chennai, Kanchipuram, Tamil Nadu		10 m							12.8697	80.1834																																																		Hydrophasianus chirurgus (Scopoli, 1786)							Animalia|CHARADRIIFORMES|Jacanidae	Animalia	Chordata	Aves	Charadriiformes		Jacanidae				Hydrophasianus	Hydrophasianus			chirurgus			SPECIES		Pheasant-tailed Jacana	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:49.700Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2481840	2481840	1	44	212	7192402	9314	2481839		2481840	Hydrophasianus chirurgus	Hydrophasianus chirurgus (Scopoli, 1786)	Hydrophasianus chirurgus		DWC_ARCHIVE	2025-06-12T13:56:49.700Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
3076284671				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC635732	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC635732	XC635732		Sreekumar Chirukandoth					Mixed	Adult			song, call						PRESENT	field recording					has background sounds: Cypsiurus balasiensis|Acridotheres tristis|Gallinula chloropus																	2010-04-04	09:30	94	94	2010	4	4	2010-04-04						Numerous birds were seen courting, flying off chasing each other. <https://ebird.org/checklist/S84732789>; animal seen:yes; playback used:no					ASIA				IN				Chennai, Kanchipuram, Tamil Nadu		10 m							12.8697	80.1834																																																		Hydrophasianus chirurgus (Scopoli, 1786)							Animalia|CHARADRIIFORMES|Jacanidae	Animalia	Chordata	Aves	Charadriiformes		Jacanidae				Hydrophasianus	Hydrophasianus			chirurgus			SPECIES		Pheasant-tailed Jacana	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:34.061Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2481840	2481840	1	44	212	7192402	9314	2481839		2481840	Hydrophasianus chirurgus	Hydrophasianus chirurgus (Scopoli, 1786)	Hydrophasianus chirurgus		DWC_ARCHIVE	2025-06-12T13:57:34.061Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
3076283667				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC635730	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC635730	XC635730		Sreekumar Chirukandoth					Male	Adult			song, call						PRESENT	field recording					has background sounds: Acridotheres tristis																	2010-04-04	09:30	94	94	2010	4	4	2010-04-04						Numerous birds were seen courting, flying off chasing each other. <https://ebird.org/checklist/S84732789>; animal seen:yes; playback used:no					ASIA				IN				Chennai, Kanchipuram, Tamil Nadu		10 m							12.8697	80.1834																																																		Hydrophasianus chirurgus (Scopoli, 1786)							Animalia|CHARADRIIFORMES|Jacanidae	Animalia	Chordata	Aves	Charadriiformes		Jacanidae				Hydrophasianus	Hydrophasianus			chirurgus			SPECIES		Pheasant-tailed Jacana	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:57.722Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2481840	2481840	1	44	212	7192402	9314	2481839		2481840	Hydrophasianus chirurgus	Hydrophasianus chirurgus (Scopoli, 1786)	Hydrophasianus chirurgus		DWC_ARCHIVE	2025-06-12T13:55:57.722Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
